Delivery_person_Age,Delivery_person_Ratings,Order_Date,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),order_prepare_time (min),distance,time_category,day_of_week
34.0,4.2,2022-03-03,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,10,7.438434464350356,Evening,Thursday
28.0,4.2,2022-04-03,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,15,9.107220024938373,Night,Sunday
38.0,5.0,2022-04-02,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,51,15,10.571531279029784,Night,Saturday
31.0,4.5,2022-03-23,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,17,15,10.859486478314285,Night,Wednesday
38.0,4.6,2022-02-16,Fog,Jam,2,Snack,scooter,1.0,No,Semi-Urban,48,10,19.600485757093917,Night,Wednesday
35.0,4.6,2022-03-09,Windy,High,1,Meal,scooter,0.0,No,Metropolitian,27,5,1.5491795846983514,Afternoon,Wednesday
39.0,4.9,2022-03-10,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,25,5,10.586423596984105,Night,Thursday
28.0,4.7,2022-02-15,Cloudy,High,1,Meal,scooter,0.0,No,Metropolitian,25,15,1.4962266277285659,Afternoon,Tuesday
34.0,4.2,2022-03-11,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,32,15,1.549519930459649,Morning,Friday
32.0,4.7,2022-03-16,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,23,10,10.8595355556471,Night,Wednesday
33.0,4.4,2022-03-14,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,35,15,20.13824237750315,Night,Monday
24.0,4.6,2022-03-17,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,14,10,1.507323108861909,Morning,Thursday
29.0,4.9,2022-02-15,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,11,5,7.555832156158835,Night,Tuesday
26.0,2.8,2022-03-23,Sunny,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,39,15,16.871969938410068,Night,Wednesday
31.0,5.0,2022-03-28,Stormy,Low,1,Drinks,scooter,1.0,No,Urban,21,15,1.5549518594056475,Morning,Monday
39.0,4.6,2022-03-26,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,16,5,7.63817170737528,Evening,Saturday
38.0,5.0,2022-03-01,Sandstorms,High,2,Snack,scooter,0.0,No,Metropolitian,31,5,5.952358021805274,Afternoon,Tuesday
32.0,4.5,2022-03-29,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,25,15,16.823323902378387,Night,Tuesday
22.0,4.8,2022-04-02,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,15,15,11.903288478122649,Night,Saturday
32.0,4.5,2022-02-16,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,40,15,10.983241696284244,Night,Wednesday
21.0,4.9,2022-02-11,Sunny,Jam,2,Drinks,scooter,1.0,No,Urban,17,5,7.5568579722371965,Night,Friday
32.0,4.6,2022-03-24,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,22,15,1.5341425004658225,Morning,Thursday
30.0,4.1,2022-02-11,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,34,5,4.53445887387674,Night,Friday
38.0,4.8,2022-03-05,Sunny,High,2,Meal,electric_scooter,0.0,No,Urban,18,10,5.9521029067124775,Afternoon,Saturday
22.0,4.7,2022-03-18,Stormy,Medium,2,Meal,scooter,0.0,No,Metropolitian,25,15,12.082261071804547,Evening,Friday
33.0,4.9,2022-03-21,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Urban,31,15,4.6541319346974905,Evening,Monday
22.0,4.6,2022-03-28,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,10,1.5513992350159673,Morning,Monday
38.0,4.8,2022-03-15,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,10,4.521764698268595,Evening,Tuesday
28.0,4.6,2022-03-07,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Urban,29,15,4.55363690228257,Night,Monday
31.0,4.7,2022-04-04,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,28,5,16.823894329937332,Night,Monday
38.0,5.0,2022-03-05,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,15,6.136214313764269,Evening,Saturday
30.0,5.0,2022-03-20,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,10,10.846831683112223,Night,Sunday
33.0,4.9,2022-03-04,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,28,15,10.736506622050817,Night,Friday
36.0,4.7,2022-03-31,Sunny,Low,2,Snack,scooter,1.0,No,Urban,19,10,16.57679995371387,Night,Thursday
35.0,4.9,2022-03-05,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,5,4.58857790572759,Evening,Saturday
26.0,4.6,2022-03-24,Sunny,High,1,Buffet,motorcycle,0.0,No,Metropolitian,18,15,6.071418934387288,Afternoon,Thursday
32.0,4.9,2022-03-08,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,41,15,12.552275755914394,Evening,Tuesday
21.0,4.6,2022-03-05,Sandstorms,High,0,Drinks,motorcycle,0.0,No,Urban,22,10,5.952421484014082,Afternoon,Saturday
32.0,4.8,2022-03-19,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,28,10,7.551455556046013,Night,Saturday
35.0,5.0,2022-03-23,Windy,Low,1,Snack,motorcycle,1.0,No,Urban,17,15,17.039971971806022,Night,Wednesday
37.0,4.9,2022-03-03,Fog,Low,2,Buffet,motorcycle,0.0,No,Urban,15,5,9.296672611790157,Night,Thursday
34.0,4.9,2022-03-29,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,45,10,13.993210456583567,Night,Tuesday
21.0,4.6,2022-03-14,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,15,10.983241696284244,Night,Monday
38.0,4.9,2022-03-31,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,29,10,13.66073757837138,Evening,Thursday
39.0,4.4,2022-03-31,Stormy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,34,5,13.740852946326266,Night,Thursday
36.0,4.6,2022-03-25,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,26,5,17.04433026158702,Night,Friday
27.0,4.7,2022-03-11,Sunny,High,2,Snack,scooter,0.0,No,Metropolitian,10,10,6.205619093031621,Afternoon,Friday
37.0,4.7,2022-03-07,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,15,10,7.439900598905654,Evening,Monday
29.0,4.8,2022-03-10,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,15,13.745572504565807,Night,Thursday
39.0,4.0,2022-03-10,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,35,10,10.57171951549476,Evening,Thursday
23.0,4.6,2022-04-01,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,12,10,4.654184877609341,Evening,Friday
39.0,4.6,2022-02-12,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,35,5,19.02663572039957,Night,Saturday
33.0,4.6,2022-03-03,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,47,15,1.5295061121281768,Afternoon,Thursday
25.0,5.0,2022-04-04,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,15,15,10.624490627783391,Night,Monday
33.0,4.7,2022-03-01,Sunny,High,2,Drinks,scooter,0.0,No,Urban,21,15,3.0358047939362813,Afternoon,Tuesday
22.0,5.0,2022-03-28,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Urban,25,10,4.463971443337315,Evening,Monday
34.0,4.6,2022-02-11,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,30,15,6.031892713008317,Afternoon,Friday
33.0,4.9,2022-04-02,Stormy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,23,10,14.121309628180253,Evening,Saturday
26.0,4.8,2022-03-20,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,35,5,16.824024800777703,Night,Sunday
29.0,5.0,2022-03-28,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,12,15,7.535581163692813,Night,Monday
26.0,4.9,2022-03-26,Fog,Medium,2,Buffet,motorcycle,0.0,No,Urban,15,15,7.5900214384297335,Evening,Saturday
33.0,4.9,2022-03-06,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,30,5,12.057156616707427,Evening,Sunday
30.0,4.5,2022-03-14,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,22,10,12.272038962044778,Night,Monday
31.0,4.4,2022-03-16,Sandstorms,Jam,2,Snack,electric_scooter,2.0,No,Metropolitian,34,10,10.983241696284244,Night,Wednesday
38.0,4.6,2022-03-07,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,10,4.5307883016857105,Night,Monday
32.0,4.9,2022-03-10,Fog,Medium,1,Drinks,scooter,1.0,No,Metropolitian,31,5,20.14132005638119,Evening,Thursday
24.0,4.9,2022-04-04,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,42,15,10.550164239141058,Night,Monday
23.0,4.9,2022-03-02,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Urban,24,15,13.563367481019704,Evening,Wednesday
24.0,4.7,2022-02-12,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,24,10,12.08953394076457,Evening,Saturday
33.0,4.8,2022-03-20,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,43,10,13.563916062056787,Night,Sunday
38.0,4.0,2022-04-03,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,5,9.32924365213354,Night,Sunday
28.0,4.9,2022-03-25,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,28,10,13.943159220432788,Night,Friday
20.0,4.8,2022-03-24,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,10,4.521130413569851,Night,Thursday
35.0,4.9,2022-02-11,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,17,10,1.5239012774961038,Morning,Friday
29.0,4.6,2022-02-16,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,18,5,17.259376716936664,Night,Wednesday
32.0,4.5,2022-02-15,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,15,1.4905709047660902,Morning,Tuesday
31.0,4.5,2022-03-28,Cloudy,High,0,Meal,motorcycle,0.0,No,Metropolitian,30,5,6.118387412583634,Afternoon,Monday
26.0,4.7,2022-03-21,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,33,5,6.276138627413788,Afternoon,Monday
33.0,4.1,2022-03-13,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,32,5,9.296430766542302,Night,Sunday
20.0,4.7,2022-03-28,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,19,15,3.020904843788388,Morning,Monday
33.0,4.7,2022-03-31,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,18,5,12.211640457623606,Night,Thursday
31.0,4.1,2022-02-11,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,34,10,4.707104052532131,Night,Friday
21.0,4.8,2022-03-23,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,23,5,13.993853622293804,Night,Wednesday
39.0,4.6,2022-03-09,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,17,15,1.5125407936966182,Morning,Wednesday
39.0,4.7,2022-03-27,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,10,12.271931674507936,Night,Sunday
21.0,4.7,2022-04-01,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,15,15,7.589405570129272,Evening,Friday
39.0,5.0,2022-02-18,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,22,10,10.983241696284244,Night,Friday
21.0,4.6,2022-03-31,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,5,10.574953229197448,Evening,Thursday
20.0,4.9,2022-03-05,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,22,10,4.64748974971679,Night,Saturday
39.0,4.5,2022-03-16,Stormy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,37,15,13.804873199406153,Evening,Wednesday
33.0,4.8,2022-03-18,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,49,10,20.13933830004732,Evening,Friday
27.0,4.4,2022-04-06,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,5,20.141172794424033,Night,Wednesday
25.0,4.9,2022-03-26,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,15,10,1.5179788839585027,Morning,Saturday
30.0,4.9,2022-03-09,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,28,10,3.0679612737287636,Morning,Wednesday
32.0,4.9,2022-02-16,Fog,Jam,1,Drinks,motorcycle,1.0,No,Urban,37,5,10.983241696284244,Night,Wednesday
23.0,4.8,2022-03-24,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,15,5,4.553679120746385,Night,Thursday
30.0,4.7,2022-02-14,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,27,10,10.271834961481252,Evening,Monday
20.0,4.7,2022-03-21,Sunny,Jam,2,Snack,scooter,0.0,No,Urban,14,15,8.927409587683982,Night,Monday
34.0,4.0,2022-03-18,Sandstorms,Jam,0,Buffet,motorcycle,3.0,No,Semi-Urban,53,5,12.393969504587108,Night,Friday
34.0,5.0,2022-03-30,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,19,15,4.64782413304398,Evening,Wednesday
34.0,4.8,2022-03-21,Windy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,22,10,4.707104052532131,Night,Monday
26.0,5.0,2022-03-23,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,24,10,16.69541088302565,Night,Wednesday
31.0,4.1,2022-02-16,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,37,15,10.246776373550235,Night,Wednesday
20.0,4.5,2022-02-18,Sandstorms,Jam,2,Buffet,scooter,0.0,No,Urban,16,5,11.709650878610901,Night,Friday
26.0,4.2,2022-03-09,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,31,15,6.071478423806077,Afternoon,Wednesday
24.0,4.8,2022-03-12,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,12,15,10.625437937035716,Night,Saturday
24.0,4.9,2022-04-02,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,30,10,16.82376113749127,Evening,Saturday
28.0,4.8,2022-03-19,Cloudy,Low,1,Drinks,scooter,0.0,No,Urban,11,15,7.534513856473747,Night,Saturday
21.0,4.7,2022-03-28,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,22,5,9.414207472710387,Evening,Monday
31.0,4.7,2022-04-05,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,25,10,9.176411719332265,Evening,Tuesday
27.0,4.8,2022-03-19,Sandstorms,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,14,10,6.196979616064036,Afternoon,Saturday
38.0,4.0,2022-03-19,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,31,15,1.5273046056475248,Morning,Saturday
28.0,4.8,2022-03-07,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,21,5,1.52957981368424,Morning,Monday
24.0,4.9,2022-03-05,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,18,15,6.040943976643423,Evening,Saturday
38.0,4.8,2022-02-15,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,20,10,9.068472822703754,Night,Tuesday
30.0,4.8,2022-03-15,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,30,5,4.580670744184101,Night,Tuesday
36.0,4.6,2022-03-30,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,27,5,4.602205335871525,Night,Wednesday
34.0,5.0,2022-03-04,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,29,10,13.563842438682846,Night,Friday
24.0,4.7,2022-03-14,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,23,5,19.844375955483198,Evening,Monday
32.0,4.8,2022-02-15,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,10,4.459704969454882,Night,Tuesday
36.0,4.9,2022-02-16,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,26,10,13.173070499331317,Night,Wednesday
30.0,4.7,2022-03-02,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,15,10,13.994592406584347,Night,Wednesday
39.0,4.9,2022-03-05,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,24,5,3.059262383158491,Morning,Saturday
25.0,4.9,2022-03-30,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,10,1.5515143959791693,Morning,Wednesday
27.0,4.9,2022-02-14,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,24,10,10.24645037188196,Evening,Monday
20.0,4.8,2022-03-25,Stormy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,32,5,12.057276311044914,Evening,Friday
24.0,5.0,2022-04-06,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,29,15,13.565053945838057,Night,Wednesday
32.0,5.0,2022-03-11,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,31,5,4.532421028606297,Evening,Friday
25.0,5.0,2022-02-15,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,19,5,1.4866117771925245,Morning,Tuesday
38.0,4.9,2022-03-03,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Urban,27,10,4.602294386101448,Evening,Thursday
24.0,4.6,2022-03-10,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,16,5,20.828113819012323,Night,Thursday
37.0,4.8,2022-03-27,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,43,10,19.882988848754568,Night,Sunday
27.0,4.7,2022-03-20,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,19,5,10.68676205978641,Evening,Sunday
34.0,4.9,2022-03-25,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,31,5,12.057126334017665,Evening,Friday
32.0,4.9,2022-03-21,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,21,5,3.014138004074559,Morning,Monday
21.0,4.9,2022-03-18,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Urban,47,15,13.942662529052548,Night,Friday
38.0,4.8,2022-03-12,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,24,15,10.73851444225037,Night,Saturday
38.0,4.2,2022-03-04,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,43,5,10.983241696284244,Night,Friday
25.0,4.5,2022-02-13,Cloudy,Low,1,Snack,motorcycle,1.0,No,Urban,11,10,7.335869727298113,Night,Sunday
31.0,4.8,2022-03-05,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,41,10,3.036120069998185,Afternoon,Saturday
22.0,5.0,2022-02-16,Cloudy,Jam,2,Snack,scooter,3.0,No,Metropolitian,44,15,10.577818082109957,Night,Wednesday
28.0,4.8,2022-03-17,Windy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,28,15,9.295204891130112,Evening,Thursday
34.0,4.8,2022-04-01,Windy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,30,5,7.7482872035100545,Night,Friday
36.0,4.5,2022-03-18,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,39,15,17.103104604488404,Evening,Friday
22.0,4.6,2022-03-31,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,47,10,13.943159409182282,Night,Thursday
28.0,4.9,2022-03-19,Fog,Medium,2,Meal,scooter,0.0,No,Urban,10,10,6.041610424267226,Evening,Saturday
20.0,4.8,2022-03-04,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,23,15,10.983241696284244,Night,Friday
23.0,5.0,2022-02-16,Windy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,5,13.464066307788327,Evening,Wednesday
23.0,4.9,2022-02-15,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27,5,5.86882150953803,Afternoon,Tuesday
33.0,4.7,2022-02-14,Fog,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,42,10,14.016476693445446,Evening,Monday
38.0,4.3,2022-03-01,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,5,8.92749930283016,Evening,Tuesday
20.0,4.3,2022-03-24,Sunny,High,0,Meal,motorcycle,0.0,No,Metropolitian,46,15,6.117369061558013,Afternoon,Thursday
36.0,4.9,2022-03-04,Windy,Medium,0,Meal,motorcycle,2.0,No,Urban,48,5,16.695143788849723,Evening,Friday
32.0,4.2,2022-04-05,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,5,3.099012302522494,Morning,Tuesday
26.0,4.5,2022-03-19,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,10,3.0679856996320822,Morning,Saturday
34.0,4.0,2022-02-14,Fog,Jam,2,Buffet,scooter,0.0,No,Metropolitian,39,15,19.321623572921617,Night,Monday
23.0,4.9,2022-02-13,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,10,5,7.4521721391222435,Night,Sunday
22.0,4.7,2022-02-15,Windy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,22,5,2.9731931859467973,Afternoon,Tuesday
37.0,4.1,2022-04-02,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,36,5,19.632388800581232,Evening,Saturday
32.0,4.3,2022-03-08,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,39,15,12.235645170840572,Evening,Tuesday
39.0,4.6,2022-03-21,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,15,7.774224002698605,Night,Monday
33.0,4.2,2022-04-03,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,34,10,3.1098897249076516,Morning,Sunday
24.0,4.5,2022-03-17,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,28,15,1.5549063677553951,Morning,Thursday
21.0,4.1,2022-03-15,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,5,1.507323108861909,Morning,Tuesday
31.0,4.8,2022-03-24,Cloudy,High,2,Snack,motorcycle,1.0,No,Metropolitian,34,15,3.0683434690097675,Afternoon,Thursday
35.0,4.5,2022-03-19,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,5,4.6541251311130205,Night,Saturday
26.0,5.0,2022-03-17,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,10,7.77451972836823,Night,Thursday
20.0,4.6,2022-03-05,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,18,10,8.92770872590978,Night,Saturday
38.0,4.6,2022-03-05,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,16,10,4.588393415148152,Evening,Saturday
30.0,4.9,2022-03-01,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Urban,29,5,9.162284318257463,Evening,Tuesday
36.0,4.5,2022-03-28,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,23,15,4.5317745916199,Evening,Monday
21.0,4.9,2022-03-02,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,17,5,10.737155356761592,Night,Wednesday
36.0,4.6,2022-03-14,Windy,Medium,1,Drinks,scooter,1.0,No,Urban,30,5,19.3401463924332,Evening,Monday
36.0,4.6,2022-03-10,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,35,10,10.695118633635033,Night,Thursday
24.0,4.1,2022-02-13,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,16,10,1.4866117771925245,Morning,Sunday
20.0,4.9,2022-02-11,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,10,10,9.046816088802055,Night,Friday
26.0,4.9,2022-03-31,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,28,15,13.96227361078246,Night,Thursday
30.0,4.7,2022-03-07,Stormy,Low,1,Drinks,motorcycle,1.0,No,Urban,24,10,1.5494796970417275,Morning,Monday
37.0,4.9,2022-03-09,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,19,15,3.1098783151608616,Morning,Wednesday
23.0,5.0,2022-04-06,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,20,15,11.903799009959796,Night,Wednesday
29.0,4.7,2022-03-09,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,23,15,7.439903377482956,Night,Wednesday
23.0,4.8,2022-04-02,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,28,5,10.625009378984018,Evening,Saturday
29.0,4.6,2022-03-12,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,18,10,10.703707932834973,Night,Saturday
39.0,4.5,2022-03-07,Stormy,Low,2,Meal,electric_scooter,1.0,No,Urban,28,15,2.976038261804114,Morning,Monday
25.0,4.7,2022-02-16,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,26,10,20.397442775188328,Night,Wednesday
32.0,5.0,2022-03-11,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,28,10,3.1027828005863136,Afternoon,Friday
32.0,4.7,2022-03-31,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,18,5,19.590994221235338,Evening,Thursday
36.0,4.0,2022-02-12,Cloudy,Low,0,Drinks,motorcycle,1.0,Yes,Metropolitian,40,5,11.709873908695332,Night,Saturday
20.0,4.9,2022-03-08,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,11,10,16.611603446539622,Night,Tuesday
31.0,4.7,2022-04-05,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,25,15,7.562208879649091,Night,Tuesday
29.0,4.5,2022-04-03,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,10,9.06439480190386,Evening,Sunday
36.0,4.7,2022-03-06,Windy,Low,1,Buffet,scooter,1.0,No,Urban,24,15,19.63102373000642,Night,Sunday
29.0,4.9,2022-04-05,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,21,10,7.774520987326119,Night,Tuesday
31.0,3.5,2022-02-14,Stormy,Jam,1,Meal,scooter,2.0,No,Metropolitian,39,10,10.472509208281275,Night,Monday
31.0,4.6,2022-04-05,Sandstorms,High,2,Drinks,scooter,0.0,No,Metropolitian,25,15,3.1098408747490094,Afternoon,Tuesday
31.0,4.6,2022-03-09,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Urban,40,15,6.106736943461254,Afternoon,Wednesday
36.0,4.6,2022-03-14,Windy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,23,5,19.592639027044864,Evening,Monday
32.0,4.5,2022-03-01,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,15,1.5269419161565756,Morning,Tuesday
39.0,4.8,2022-03-16,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,44,5,12.410432681826242,Night,Wednesday
22.0,4.6,2022-03-09,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,16,15,4.466491415007457,Evening,Wednesday
30.0,4.7,2022-02-14,Cloudy,Medium,1,Buffet,motorcycle,2.0,No,Urban,36,15,11.922815772118561,Evening,Monday
